(NUMBER_COMPETITOR,I,J,K)	(7,20,20,30)
COMPETITORS	12	19	11	4	16	9	17
k=0:	17	19	0	16	12	13	10	3	18	9	1	5	4	14	6	11	2	7	8	15
k=1:	12	16	8	11	18	5	3	19	0	9	1	4	15	13	7	6	2	10	17	14
k=2:	2	9	14	12	15	19	10	8	5	6	1	16	13	4	0	7	3	11	18	17
k=3:	10	17	4	3	16	7	15	12	11	6	2	5	0	8	14	1	9	19	18	13
k=4:	0	11	10	9	8	19	4	15	2	1	13	16	7	12	5	17	14	18	3	6
k=5:	17	7	13	15	1	3	14	16	5	0	19	11	8	12	10	6	2	9	4	18
k=6:	4	15	12	19	9	13	16	17	6	10	14	1	2	8	5	3	18	7	11	0
k=7:	3	4	19	2	10	13	14	0	6	1	17	9	11	16	8	18	7	15	12	5
k=8:	5	9	13	10	15	2	0	1	6	18	12	17	16	11	8	14	3	19	4	7
k=9:	17	10	5	4	8	12	16	11	6	19	13	18	2	3	15	9	7	0	14	1
k=10:	13	8	12	7	5	9	15	6	1	0	3	19	16	2	14	18	17	11	10	4
k=11:	6	3	13	2	9	12	8	14	5	18	1	16	17	15	11	10	7	19	0	4
k=12:	6	5	3	1	18	10	4	16	14	12	15	7	9	8	19	11	17	2	13	0
k=13:	19	14	15	4	3	7	12	8	16	6	17	2	5	11	10	18	13	0	1	9
k=14:	3	11	13	18	2	16	0	4	8	5	19	6	14	1	9	15	7	17	12	10
k=15:	8	17	11	19	2	4	16	1	18	9	7	6	15	0	13	14	12	3	10	5
k=16:	16	18	1	7	3	12	17	5	11	0	2	10	15	8	14	19	13	4	6	9
k=17:	7	1	6	0	11	18	15	13	12	14	17	16	8	19	2	3	4	10	5	9
k=18:	18	3	2	16	4	15	0	8	10	11	13	1	6	5	9	17	14	12	19	7
k=19:	2	0	16	6	14	10	5	3	15	12	19	13	8	4	1	11	7	9	18	17
k=20:	4	17	1	2	9	7	8	14	10	12	6	13	16	15	11	18	3	19	5	0
k=21:	16	1	2	19	10	8	15	0	4	18	6	5	14	17	3	9	12	11	7	13
k=22:	11	17	10	14	9	7	2	0	1	13	5	16	19	4	18	15	12	6	3	8
k=23:	6	2	5	18	4	15	3	14	9	11	0	1	19	17	12	8	13	16	10	7
k=24:	13	8	17	7	10	3	0	12	5	6	15	14	2	9	4	19	11	16	1	18
k=25:	7	1	12	6	14	19	4	11	2	15	16	17	9	13	18	8	10	0	3	5
k=26:	5	6	13	8	1	16	10	12	17	3	15	11	18	0	14	7	19	9	2	4
k=27:	11	0	15	17	2	6	10	13	12	5	14	7	19	18	3	4	16	8	9	1
k=28:	18	17	10	13	2	4	19	12	3	14	11	7	6	16	8	0	5	9	1	15
k=29:	16	11	9	6	2	10	5	17	12	3	14	15	13	1	19	0	7	8	4	18
Lambda_0:	0.0457516339869281	0.0392156862745098	0.0392156862745098	0.032679738562091505	0.032679738562091505	0.0392156862745098	0.026143790849673203	0.0392156862745098	0.032679738562091505	0.0457516339869281	0.05228758169934641	0.032679738562091505	0.026143790849673203	0.0457516339869281	0.0457516339869281	0.0196078431372549	0.013071895424836602	0.0196078431372549	0.026143790849673203	0.013071895424836602	0.032679738562091505	0.0196078431372549	0.05228758169934641	0.0457516339869281	0.0392156862745098	0.0196078431372549	0.0392156862745098	0.0196078431372549	0.026143790849673203	0.0392156862745098
Lambda_1:	0.03184713375796178	0.03184713375796178	0.050955414012738856	0.012738853503184714	0.044585987261146494	0.050955414012738856	0.03821656050955414	0.012738853503184714	0.044585987261146494	0.044585987261146494	0.050955414012738856	0.050955414012738856	0.012738853503184714	0.03184713375796178	0.01910828025477707	0.03821656050955414	0.01910828025477707	0.025477707006369428	0.03821656050955414	0.03184713375796178	0.03821656050955414	0.03184713375796178	0.01910828025477707	0.025477707006369428	0.01910828025477707	0.03821656050955414	0.03184713375796178	0.044585987261146494	0.044585987261146494	0.025477707006369428
Lambda_2:	0.028368794326241134	0.028368794326241134	0.014184397163120567	0.014184397163120567	0.028368794326241134	0.04964539007092199	0.03546099290780142	0.05673758865248227	0.04964539007092199	0.03546099290780142	0.02127659574468085	0.0425531914893617	0.04964539007092199	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.014184397163120567	0.014184397163120567	0.0425531914893617	0.04964539007092199	0.028368794326241134	0.014184397163120567	0.05673758865248227	0.04964539007092199	0.014184397163120567	0.0425531914893617	0.014184397163120567	0.014184397163120567	0.028368794326241134	0.03546099290780142
Lambda_3:	0.026490066225165563	0.046357615894039736	0.019867549668874173	0.052980132450331126	0.019867549668874173	0.019867549668874173	0.039735099337748346	0.052980132450331126	0.026490066225165563	0.013245033112582781	0.039735099337748346	0.033112582781456956	0.033112582781456956	0.013245033112582781	0.052980132450331126	0.046357615894039736	0.013245033112582781	0.033112582781456956	0.019867549668874173	0.019867549668874173	0.026490066225165563	0.019867549668874173	0.052980132450331126	0.052980132450331126	0.052980132450331126	0.052980132450331126	0.013245033112582781	0.046357615894039736	0.013245033112582781	0.046357615894039736
