(NUMBER_COMPETITOR,I,J,K)	(6,10,15,5)
COMPETITORS	5	11	8	10	0	13
k=0:	6	4	5	10	1	7	13	12	8	9	0	14	2	3	11
k=1:	8	6	14	11	1	10	2	7	9	3	12	5	4	13	0
k=2:	7	4	10	12	0	14	3	1	11	8	5	13	2	6	9
k=3:	1	14	6	5	9	13	2	7	3	0	4	12	11	8	10
k=4:	12	5	2	9	3	7	0	4	14	8	10	6	13	1	11
Lambda_0:	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.15384615384615385	0.2692307692307692
Lambda_1:	0.3333333333333333	0.25	0.08333333333333333	0.25	0.08333333333333333
Lambda_2:	0.2692307692307692	0.19230769230769232	0.23076923076923078	0.23076923076923078	0.07692307692307693
Lambda_3:	0.23076923076923078	0.2692307692307692	0.15384615384615385	0.15384615384615385	0.19230769230769232
Lambda_4:	0.30434782608695654	0.17391304347826086	0.13043478260869565	0.08695652173913043	0.30434782608695654
Lambda_5:	0.2857142857142857	0.07142857142857142	0.10714285714285714	0.25	0.2857142857142857
Lambda_6:	0.2222222222222222	0.2222222222222222	0.2962962962962963	0.07407407407407407	0.18518518518518517
Lambda_7:	0.125	0.125	0.3333333333333333	0.25	0.16666666666666666
Lambda_8:	0.27586206896551724	0.27586206896551724	0.27586206896551724	0.10344827586206896	0.06896551724137931
Lambda_9:	0.16666666666666666	0.23333333333333334	0.26666666666666666	0.1	0.23333333333333334
q:	7000	7000	2000	8000	8000	9000	7000	8000	6000	4000
