(NUMBER_COMPETITOR,I,J,K)	(10,30,10,3)
COMPETITORS	7	4	2	0	8	3	1	6	9	5
k=0:	9	3	1	6	7	0	5	8	4	2
k=1:	8	9	1	0	7	6	5	3	4	2
k=2:	0	3	7	1	2	9	8	5	6	4
Lambda_0:	0.3333333333333333	0.3888888888888889	0.2777777777777778
Lambda_1:	0.21052631578947367	0.42105263157894735	0.3684210526315789
Lambda_2:	0.25	0.4375	0.3125
Lambda_3:	0.3	0.4	0.3
Lambda_4:	0.15384615384615385	0.38461538461538464	0.46153846153846156
Lambda_5:	0.375	0.25	0.375
Lambda_6:	0.15384615384615385	0.6153846153846154	0.23076923076923078
Lambda_7:	0.25	0.5	0.25
Lambda_8:	0.5	0.2857142857142857	0.21428571428571427
Lambda_9:	0.4	0.25	0.35
Lambda_10:	0.15384615384615385	0.5384615384615384	0.3076923076923077
Lambda_11:	0.2	0.5	0.3
Lambda_12:	0.35714285714285715	0.21428571428571427	0.42857142857142855
Lambda_13:	0.4666666666666667	0.3333333333333333	0.2
Lambda_14:	0.36363636363636365	0.36363636363636365	0.2727272727272727
Lambda_15:	0.38461538461538464	0.23076923076923078	0.38461538461538464
Lambda_16:	0.3076923076923077	0.46153846153846156	0.23076923076923078
Lambda_17:	0.26666666666666666	0.2	0.5333333333333333
Lambda_18:	0.5833333333333334	0.25	0.16666666666666666
Lambda_19:	0.4375	0.3125	0.25
Lambda_20:	0.4166666666666667	0.4166666666666667	0.16666666666666666
Lambda_21:	0.3125	0.5	0.1875
Lambda_22:	0.6666666666666666	0.16666666666666666	0.16666666666666666
Lambda_23:	0.4117647058823529	0.35294117647058826	0.23529411764705882
Lambda_24:	0.38461538461538464	0.15384615384615385	0.46153846153846156
Lambda_25:	0.4	0.35	0.25
Lambda_26:	0.4375	0.4375	0.125
Lambda_27:	0.46153846153846156	0.3076923076923077	0.23076923076923078
Lambda_28:	0.2857142857142857	0.5714285714285714	0.14285714285714285
Lambda_29:	0.5	0.2	0.3
q:	1000	6000	9000	1000	8000	8000	8000	6000	1000	7000	9000	2000	6000	6000	2000	9000	5000	6000	4000	8000	1000	5000	4000	5000	8000	6000	2000	1000	3000	7000
