(NUMBER_COMPETITOR,I,J,K)	(3,10,10,3)
COMPETITORS	2	4	7
k=0:	6	2	9	3	1	0	5	8	4	7
k=1:	2	6	0	9	3	5	4	1	8	7
k=2:	6	2	5	1	3	4	9	0	7	8
Lambda_0:	0.46153846153846156	0.3076923076923077	0.23076923076923078
Lambda_1:	0.36363636363636365	0.18181818181818182	0.45454545454545453
Lambda_2:	0.2222222222222222	0.3333333333333333	0.4444444444444444
Lambda_3:	0.3333333333333333	0.13333333333333333	0.5333333333333333
Lambda_4:	0.125	0.5	0.375
Lambda_5:	0.3684210526315789	0.2631578947368421	0.3684210526315789
Lambda_6:	0.30434782608695654	0.34782608695652173	0.34782608695652173
Lambda_7:	0.35294117647058826	0.47058823529411764	0.17647058823529413
Lambda_8:	0.16666666666666666	0.6666666666666666	0.16666666666666666
Lambda_9:	0.15384615384615385	0.3076923076923077	0.5384615384615384
