(NUMBER_COMPETITOR,I,J,K)	(6,30,10,5)
COMPETITORS	1	6	2	7	5	9
k=0:	0	8	2	6	3	9	7	5	4	1
k=1:	8	3	7	2	9	5	6	4	1	0
k=2:	1	0	7	4	8	3	9	2	5	6
k=3:	0	9	1	5	6	3	4	2	7	8
k=4:	5	0	7	3	1	4	9	8	2	6
Lambda_0:	0.25	0.07142857142857142	0.25	0.25	0.17857142857142858
Lambda_1:	0.13333333333333333	0.2	0.13333333333333333	0.13333333333333333	0.4
Lambda_2:	0.3076923076923077	0.15384615384615385	0.19230769230769232	0.2692307692307692	0.07692307692307693
Lambda_3:	0.21875	0.1875	0.15625	0.21875	0.21875
Lambda_4:	0.15625	0.21875	0.21875	0.21875	0.1875
Lambda_5:	0.16	0.32	0.12	0.24	0.16
Lambda_6:	0.21212121212121213	0.18181818181818182	0.18181818181818182	0.24242424242424243	0.18181818181818182
Lambda_7:	0.21739130434782608	0.13043478260869565	0.21739130434782608	0.13043478260869565	0.30434782608695654
Lambda_8:	0.1111111111111111	0.2222222222222222	0.2962962962962963	0.18518518518518517	0.18518518518518517
Lambda_9:	0.25	0.08333333333333333	0.2916666666666667	0.125	0.25
Lambda_10:	0.16666666666666666	0.2	0.2	0.2	0.23333333333333334
Lambda_11:	0.2962962962962963	0.14814814814814814	0.14814814814814814	0.25925925925925924	0.14814814814814814
Lambda_12:	0.28	0.08	0.2	0.16	0.28
Lambda_13:	0.14285714285714285	0.21428571428571427	0.21428571428571427	0.2857142857142857	0.14285714285714285
Lambda_14:	0.13636363636363635	0.3181818181818182	0.36363636363636365	0.09090909090909091	0.09090909090909091
Lambda_15:	0.25806451612903225	0.1935483870967742	0.22580645161290322	0.16129032258064516	0.16129032258064516
Lambda_16:	0.2222222222222222	0.18518518518518517	0.2962962962962963	0.07407407407407407	0.2222222222222222
Lambda_17:	0.18181818181818182	0.12121212121212122	0.24242424242424243	0.21212121212121213	0.24242424242424243
Lambda_18:	0.19230769230769232	0.11538461538461539	0.15384615384615385	0.3076923076923077	0.23076923076923078
Lambda_19:	0.16	0.2	0.32	0.08	0.24
Lambda_20:	0.25925925925925924	0.25925925925925924	0.14814814814814814	0.1111111111111111	0.2222222222222222
Lambda_21:	0.14285714285714285	0.21428571428571427	0.21428571428571427	0.17857142857142858	0.25
Lambda_22:	0.09523809523809523	0.14285714285714285	0.09523809523809523	0.2857142857142857	0.38095238095238093
Lambda_23:	0.2222222222222222	0.3333333333333333	0.2222222222222222	0.1111111111111111	0.1111111111111111
Lambda_24:	0.27586206896551724	0.1724137931034483	0.20689655172413793	0.27586206896551724	0.06896551724137931
Lambda_25:	0.21428571428571427	0.21428571428571427	0.07142857142857142	0.2857142857142857	0.21428571428571427
Lambda_26:	0.09523809523809523	0.09523809523809523	0.2857142857142857	0.14285714285714285	0.38095238095238093
Lambda_27:	0.125	0.25	0.08333333333333333	0.25	0.2916666666666667
Lambda_28:	0.15	0.2	0.15	0.1	0.4
Lambda_29:	0.3333333333333333	0.14285714285714285	0.14285714285714285	0.23809523809523808	0.14285714285714285
q:	7000	8000	9000	8000	8000	6000	2000	9000	1000	6000	9000	5000	9000	8000	6000	9000	9000	8000	1000	8000	7000	4000	9000	8000	6000	4000	7000	9000	4000	8000
