(NUMBER_COMPETITOR,I,J,K)	(3,6,6,3)
COMPETITORS	1	2	5
k=0:	2	1	3	0	5	4
k=1:	0	4	2	1	5	3
k=2:	2	3	1	5	4	0
Lambda_0:	0.2857142857142857	0.38095238095238093	0.3333333333333333
Lambda_1:	0.3333333333333333	0.4	0.26666666666666666
Lambda_2:	0.16666666666666666	0.4444444444444444	0.3888888888888889
Lambda_3:	0.4444444444444444	0.3888888888888889	0.16666666666666666
Lambda_4:	0.3333333333333333	0.3333333333333333	0.3333333333333333
Lambda_5:	0.2857142857142857	0.21428571428571427	0.5
q:	8000	3000	1000	8000	2000	6000
