(NUMBER_COMPETITOR,I,J,K)	(2,10,15,5)
COMPETITORS	13	3
k=0:	3	11	4	14	6	13	9	12	5	1	10	2	0	8	7
k=1:	14	10	7	9	3	5	11	12	6	13	8	0	2	1	4
k=2:	0	9	11	14	6	13	2	4	1	7	10	12	3	8	5
k=3:	4	6	14	7	5	11	9	10	13	12	1	0	2	8	3
k=4:	1	6	3	12	14	7	5	13	2	11	0	4	10	9	8
Lambda_0:	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.125	0.2916666666666667
Lambda_1:	0.2	0.15	0.3	0.15	0.2
Lambda_2:	0.27586206896551724	0.10344827586206896	0.2413793103448276	0.10344827586206896	0.27586206896551724
Lambda_3:	0.13636363636363635	0.13636363636363635	0.2727272727272727	0.13636363636363635	0.3181818181818182
Lambda_4:	0.4375	0.125	0.1875	0.125	0.125
Lambda_5:	0.16666666666666666	0.1111111111111111	0.2222222222222222	0.3333333333333333	0.16666666666666666
Lambda_6:	0.36363636363636365	0.18181818181818182	0.09090909090909091	0.2727272727272727	0.09090909090909091
Lambda_7:	0.2962962962962963	0.2222222222222222	0.1111111111111111	0.07407407407407407	0.2962962962962963
Lambda_8:	0.3157894736842105	0.15789473684210525	0.15789473684210525	0.21052631578947367	0.15789473684210525
Lambda_9:	0.25925925925925924	0.25925925925925924	0.14814814814814814	0.14814814814814814	0.18518518518518517
q:	9000	6000	9000	4000	6000	7000	1000	3000	3000	2000
