(NUMBER_COMPETITOR,I,J,K)	(4,30,10,3)
COMPETITORS	8	4	1	6
k=0:	1	4	3	0	9	7	2	5	6	8
k=1:	0	2	7	8	5	3	9	4	6	1
k=2:	5	1	6	3	8	2	9	7	0	4
Lambda_0:	0.23076923076923078	0.5384615384615384	0.23076923076923078
Lambda_1:	0.25	0.25	0.5
Lambda_2:	0.47058823529411764	0.17647058823529413	0.35294117647058826
Lambda_3:	0.3333333333333333	0.4444444444444444	0.2222222222222222
Lambda_4:	0.125	0.375	0.5
Lambda_5:	0.4117647058823529	0.11764705882352941	0.47058823529411764
Lambda_6:	0.35	0.25	0.4
Lambda_7:	0.23529411764705882	0.47058823529411764	0.29411764705882354
Lambda_8:	0.38461538461538464	0.46153846153846156	0.15384615384615385
Lambda_9:	0.3181818181818182	0.3181818181818182	0.36363636363636365
Lambda_10:	0.3181818181818182	0.36363636363636365	0.3181818181818182
Lambda_11:	0.3333333333333333	0.26666666666666666	0.4
Lambda_12:	0.3888888888888889	0.3888888888888889	0.2222222222222222
Lambda_13:	0.3333333333333333	0.2857142857142857	0.38095238095238093
Lambda_14:	0.4	0.2	0.4
Lambda_15:	0.47058823529411764	0.29411764705882354	0.23529411764705882
Lambda_16:	0.35714285714285715	0.42857142857142855	0.21428571428571427
Lambda_17:	0.42857142857142855	0.21428571428571427	0.35714285714285715
Lambda_18:	0.25	0.35	0.4
Lambda_19:	0.2857142857142857	0.38095238095238093	0.3333333333333333
Lambda_20:	0.13333333333333333	0.4	0.4666666666666667
Lambda_21:	0.3333333333333333	0.5	0.16666666666666666
Lambda_22:	0.5	0.125	0.375
Lambda_23:	0.5333333333333333	0.3333333333333333	0.13333333333333333
Lambda_24:	0.3333333333333333	0.2222222222222222	0.4444444444444444
Lambda_25:	0.2857142857142857	0.5	0.21428571428571427
Lambda_26:	0.3076923076923077	0.46153846153846156	0.23076923076923078
Lambda_27:	0.2631578947368421	0.3684210526315789	0.3684210526315789
Lambda_28:	0.23076923076923078	0.38461538461538464	0.38461538461538464
Lambda_29:	0.42105263157894735	0.42105263157894735	0.15789473684210525
q:	5000	2000	3000	9000	6000	2000	8000	4000	8000	5000	6000	1000	4000	6000	2000	3000	3000	8000	6000	4000	3000	6000	8000	7000	6000	3000	3000	2000	9000	9000
