(NUMBER_COMPETITOR,I,J,K)	(5,30,10,3)
COMPETITORS	8	9	4	6	3
k=0:	7	2	1	5	6	3	9	4	0	8
k=1:	7	0	8	6	2	4	1	5	3	9
k=2:	6	5	3	4	8	7	1	2	9	0
Lambda_0:	0.375	0.5	0.125
Lambda_1:	0.16666666666666666	0.16666666666666666	0.6666666666666666
Lambda_2:	0.3	0.4	0.3
Lambda_3:	0.45454545454545453	0.18181818181818182	0.36363636363636365
Lambda_4:	0.2	0.4	0.4
Lambda_5:	0.5714285714285714	0.21428571428571427	0.21428571428571427
Lambda_6:	0.3333333333333333	0.2857142857142857	0.38095238095238093
Lambda_7:	0.42857142857142855	0.2857142857142857	0.2857142857142857
Lambda_8:	0.3333333333333333	0.25	0.4166666666666667
Lambda_9:	0.16666666666666666	0.5833333333333334	0.25
Lambda_10:	0.2	0.2	0.6
Lambda_11:	0.36363636363636365	0.2727272727272727	0.36363636363636365
Lambda_12:	0.23809523809523808	0.38095238095238093	0.38095238095238093
Lambda_13:	0.5	0.1875	0.3125
Lambda_14:	0.3333333333333333	0.2857142857142857	0.38095238095238093
Lambda_15:	0.5	0.35714285714285715	0.14285714285714285
Lambda_16:	0.46153846153846156	0.15384615384615385	0.38461538461538464
Lambda_17:	0.3333333333333333	0.3333333333333333	0.3333333333333333
Lambda_18:	0.5	0.3333333333333333	0.16666666666666666
Lambda_19:	0.35	0.25	0.4
Lambda_20:	0.21428571428571427	0.5714285714285714	0.21428571428571427
Lambda_21:	0.2857142857142857	0.21428571428571427	0.5
Lambda_22:	0.5	0.35714285714285715	0.14285714285714285
Lambda_23:	0.2857142857142857	0.42857142857142855	0.2857142857142857
Lambda_24:	0.3157894736842105	0.42105263157894735	0.2631578947368421
Lambda_25:	0.17647058823529413	0.4117647058823529	0.4117647058823529
Lambda_26:	0.2777777777777778	0.3333333333333333	0.3888888888888889
Lambda_27:	0.42105263157894735	0.2631578947368421	0.3157894736842105
Lambda_28:	0.1875	0.4375	0.375
Lambda_29:	0.46153846153846156	0.38461538461538464	0.15384615384615385
q:	7000	4000	8000	1000	5000	6000	7000	2000	1000	8000	3000	4000	4000	6000	4000	3000	9000	6000	4000	2000	7000	6000	8000	1000	1000	8000	9000	2000	3000	4000
